Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Outlet_Age,Item_Outlet_Sales
DRD01,12.1,1,0.061124625999999994,14,56.4614,OUT013,0,2,1,26,2181.2889135750365
FDM22,14.0,1,0.039769722333333334,13,54.864,OUT046,2,0,1,16,2181.2889135750365
FDH33,12.85,0,0.121624114,13,42.2428,OUT013,0,2,1,26,2181.2889135750365
DRZ24,7.535,0,0.081719458,14,118.444,OUT013,0,2,1,26,2181.2889135750365
NCQ38,16.35,0,0.01336643,11,105.228,OUT046,2,0,1,16,2181.2889135750365
FDO16,12.10154266958426,0,0.015035032,5,84.025,OUT027,1,2,3,28,2181.2889135750365
FDU07,13.146658950617322,0,0.059557164,6,149.2366,OUT027,1,2,3,28,2181.2889135750365
NCB07,19.2,0,0.077443049,9,194.511,OUT013,0,2,1,26,2181.2889135750365
FDU48,18.85,0,0.055470720999999994,0,132.1284,OUT045,1,1,1,11,2181.2889135750365
NCM43,14.5,0,0.019514866999999998,11,165.12099999999998,OUT045,2,1,1,11,2181.2889135750365
FDR31,6.46,1,0.08228859,6,144.4102,OUT010,2,2,0,15,2181.2889135750365
DRK49,14.15,0,0.036090136,14,41.1138,OUT018,1,2,2,4,2181.2889135750365
NCI30,20.25,0,0.098645981,9,244.74599999999998,OUT010,2,2,0,15,2181.2889135750365
DRD60,15.7,0,0.03744271,14,181.1634,OUT017,1,1,1,6,2181.2889135750365
NCG19,20.25,0,0.147933567,9,235.3616,OUT046,2,0,1,16,2181.2889135750365
FDH12,9.6,0,0.084937598,0,105.02799999999999,OUT035,2,1,1,9,2181.2889135750365
FDM32,20.5,0,0.020601136000000003,6,91.68299999999999,OUT035,2,1,1,9,2181.2889135750365
FDM27,12.35,1,0.15843938800000001,10,156.0946,OUT035,2,1,1,9,2181.2889135750365
NCU53,13.216928571428557,0,0.0342979382,8,165.7842,OUT027,1,2,3,28,2181.2889135750365
NCQ18,15.75,0,0.135072801,9,99.17,OUT046,2,0,1,16,2181.2889135750365
FDS10,19.2,0,0.035156307000000005,13,179.1318,OUT013,0,2,1,26,2181.2889135750365
FDB33,13.146658950617322,0,0.014509563999999999,6,157.4262,OUT027,1,2,3,28,2181.2889135750365
FDI12,9.395,1,0.10031539099999999,0,85.8856,OUT013,0,2,1,26,2181.2889135750365
NCW42,18.2,0,0.058420325,9,221.4456,OUT013,0,2,1,26,2181.2889135750365
NCC06,19.0,0,0.027096297999999998,9,128.6336,OUT018,1,2,2,4,2181.2889135750365
FDW02,4.805,1,0.037912667000000004,4,125.8704,OUT017,2,1,1,6,2181.2889135750365
NCD43,8.85,0,0.016110572,9,104.2964,OUT017,1,1,1,6,2181.2889135750365
FDM57,11.65,1,0.076158144,13,82.9908,OUT018,1,2,2,4,2181.2889135750365
FDA58,9.395,0,0.104338095,13,236.8932,OUT017,2,1,1,6,2181.2889135750365
FDK56,9.695,0,0.129998012,6,185.1898,OUT046,2,0,1,16,2181.2889135750365
FDP52,18.7,1,0.06630165775,5,231.201,OUT045,1,1,1,11,2181.2889135750365
FDW20,20.75,0,0.024247803,6,123.973,OUT018,1,2,2,4,2181.2889135750365
FDS52,8.89,0,0.005483027,5,100.4016,OUT049,1,0,1,14,2181.2889135750365
NCT29,12.6,0,0.064371885,8,119.8414,OUT018,1,2,2,4,2181.2889135750365
NCL54,12.6,0,0.08268494900000001,9,176.6054,OUT013,0,2,1,26,2181.2889135750365
FDC05,13.1,1,0.098984923,5,198.2768,OUT045,2,1,1,11,2181.2889135750365
FDF34,9.3,1,0.014016743,13,196.8084,OUT035,2,1,1,9,2181.2889135750365
FDP03,12.702148148148146,1,0.060880827,10,124.4388,OUT027,1,2,3,28,2181.2889135750365
FDD32,17.7,1,0.068511767,6,83.2276,OUT010,2,2,0,15,2181.2889135750365
FDZ10,17.85,0,0.033453674,13,127.50200000000001,OUT045,1,1,1,11,2181.2889135750365
FDZ40,8.935,0,0.04017515,5,54.1298,OUT035,2,1,1,9,2181.2889135750365
FDD51,11.15,0,0.120441348,4,43.7744,OUT018,1,2,2,4,2181.2889135750365
NCY30,13.270503802281391,0,0.045440802999999995,9,179.5976,OUT019,2,0,0,28,2181.2889135750365
FDP58,11.1,0,0.135906738,13,217.9482,OUT017,2,1,1,6,2181.2889135750365
FDV49,10.0,0,0.025973287999999997,3,264.3226,OUT017,1,1,1,6,2181.2889135750365
FDY24,12.272417582417582,1,0.23372937,0,52.4298,OUT019,2,0,0,28,2181.2889135750365
NCO55,12.8,0,0.091552173,11,107.1938,OUT017,2,1,1,6,2181.2889135750365
FDR13,9.895,1,0.028883289,3,116.6492,OUT017,1,1,1,6,2181.2889135750365
FDS51,13.35,0,0.03236252,10,62.0194,OUT017,2,1,1,6,2181.2889135750365
FDP26,7.785,0,0.13983584400000001,4,104.7306,OUT045,1,1,1,11,2181.2889135750365
NCB54,13.216928571428557,0,0.049810328,8,129.2336,OUT027,1,2,3,28,2181.2889135750365
FDF32,16.35,0,0.068466049,6,197.1426,OUT017,2,1,1,6,2181.2889135750365
FDN31,11.5,0,0.073178424,6,189.153,OUT018,1,2,2,4,2181.2889135750365
DRM48,15.2,0,0.113535259,14,36.0848,OUT017,1,1,1,6,2181.2889135750365
FDN20,19.35,0,0.026222599,6,169.0474,OUT049,1,0,1,14,2181.2889135750365
DRL01,19.5,1,0.05160517133333333,14,233.1958,OUT046,2,0,1,16,2181.2889135750365
FDV56,16.1,1,0.01361686,6,107.2596,OUT049,1,0,1,14,2181.2889135750365
DRH13,11.69196506550218,0,0.023770287999999997,14,107.728,OUT027,1,2,3,28,2181.2889135750365
FDA03,18.5,1,0.045720935,4,145.6102,OUT017,2,1,1,6,2181.2889135750365
FDF47,13.618247422680403,0,0.097145513,15,223.8746,OUT027,1,2,3,28,2181.2889135750365
FDX32,15.1,1,0.099858247,6,146.4786,OUT046,2,0,1,16,2181.2889135750365
FDX57,17.25,1,0.047339698,13,96.5068,OUT049,1,0,1,14,2181.2889135750365
NCA30,19.0,0,0.129596025,9,190.5872,OUT045,1,1,1,11,2181.2889135750365
FDO49,10.6,1,0.033024662999999996,2,49.3008,OUT013,0,2,1,26,2181.2889135750365
FDL04,12.10154266958426,0,0.19596346399999998,5,105.1622,OUT019,2,0,0,28,2181.2889135750365
DRM48,15.2,0,0.11287532199999999,14,37.2848,OUT035,2,1,1,9,2181.2889135750365
FDR16,5.845,1,0.10493060900000001,5,212.3218,OUT013,0,2,1,26,2181.2889135750365
NCC19,6.57,0,0.097275225,9,192.68200000000002,OUT018,1,2,2,4,2181.2889135750365
NCE42,21.1,0,0.010623793999999999,9,235.4958,OUT045,2,1,1,11,2181.2889135750365
FDY24,4.88,1,0.134248297,0,54.9298,OUT017,1,1,1,6,2181.2889135750365
FDH19,19.35,0,0.033139916,10,175.4738,OUT049,1,0,1,14,2181.2889135750365
FDJ46,11.1,0,0.044786137000000004,13,173.4054,OUT013,0,2,1,26,2181.2889135750365
FDN45,19.35,0,0.197679823,13,224.6088,OUT010,2,2,0,15,2181.2889135750365
FDY08,9.395,1,0.171042873,6,139.9838,OUT035,2,1,1,9,2181.2889135750365
FDZ37,8.1,1,0.019764765,3,86.6198,OUT035,2,1,1,9,2181.2889135750365
NCT30,9.1,0,0.08045572599999999,9,47.3718,OUT045,2,1,1,11,2181.2889135750365
DRY23,9.395,1,0.109540783,14,41.9112,OUT018,1,2,2,4,2181.2889135750365
NCZ30,6.59,0,0.026291649,9,121.7098,OUT018,1,2,2,4,2181.2889135750365
FDC44,15.6,0,0.173299972,6,113.3518,OUT018,1,2,2,4,2181.2889135750365
FDB45,20.85,0,0.021325759,6,104.6306,OUT035,2,1,1,9,2181.2889135750365
FDY04,17.7,1,0.042441097000000004,5,163.221,OUT013,0,2,1,26,2181.2889135750365
FDM27,12.35,1,0.11914896050000001,10,158.8946,OUT046,2,0,1,16,2181.2889135750365
FDZ43,11.0,1,0.057381292,6,241.2512,OUT017,1,1,1,6,2181.2889135750365
FDT39,12.702148148148146,1,0.017277445,10,150.7366,OUT019,2,0,0,28,2181.2889135750365
NCC06,13.270503802281391,0,0.047249645,9,126.7336,OUT019,2,0,0,28,2181.2889135750365
FDL15,12.702148148148146,0,0.046408927999999995,10,153.5682,OUT027,1,2,3,28,2181.2889135750365
FDL57,15.1,1,0.067456225,13,257.5304,OUT017,2,1,1,6,2181.2889135750365
FDU08,10.3,0,0.027315417,6,98.7042,OUT046,2,0,1,16,2181.2889135750365
FDK40,7.035,0,0.021972988,5,264.091,OUT017,1,1,1,6,2181.2889135750365
FDQ12,12.65,0,0.059270332,0,229.101,OUT010,2,2,0,15,2181.2889135750365
FDS48,15.15,0,0.027936385,0,151.1708,OUT017,2,1,1,6,2181.2889135750365
FDP09,19.75,0,0.033958586,13,212.0902,OUT045,1,1,1,11,2181.2889135750365
FDW21,5.34,1,0.005973153,13,99.0358,OUT049,1,0,1,14,2181.2889135750365
FDY25,12.0,0,0.033968012,3,181.0976,OUT035,2,1,1,9,2181.2889135750365
DRE13,6.28,0,0.027861814,14,85.5198,OUT017,2,1,1,6,2181.2889135750365
FDV43,13.146658950617322,0,0.134564284,6,42.7086,OUT019,2,0,0,28,2181.2889135750365
FDD22,10.0,0,0.099851786,13,111.7544,OUT045,1,1,1,11,2181.2889135750365
FDM46,12.684255639097788,0,0.280083047,13,92.712,OUT019,2,0,0,28,2181.2889135750365
NCO30,19.5,0,0.026320247,9,184.9608,OUT010,2,2,0,15,2181.2889135750365
FDM25,10.695,1,0.060665739,2,173.7712,OUT046,2,0,1,16,2181.2889135750365
NCN41,17.0,0,0.052290474,8,122.87299999999999,OUT049,1,0,1,14,2181.2889135750365
FDU24,6.78,1,0.140447292,0,93.31200000000001,OUT045,2,1,1,11,2181.2889135750365
FDZ50,12.8,1,0.079076331,4,183.7608,OUT046,2,0,1,16,2181.2889135750365
FDP45,15.7,1,0.030599357999999997,13,251.4724,OUT013,0,2,1,26,2181.2889135750365
NCM54,17.7,0,0.051042366,9,126.1678,OUT045,1,1,1,11,2181.2889135750365
FDW10,12.684255639097788,0,0.123745045,13,175.33700000000002,OUT019,2,0,0,28,2181.2889135750365
FDP20,19.85,0,0.04592756,6,127.902,OUT017,2,1,1,6,2181.2889135750365
FDK32,16.25,1,0.048975573,6,151.0682,OUT046,2,0,1,16,2181.2889135750365
FDN52,9.395,1,0.13177444,5,87.7198,OUT049,1,0,1,14,2181.2889135750365
FDM58,16.85,1,0.0398376675,13,111.0544,OUT045,1,1,1,11,2181.2889135750365
FDZ46,12.684255639097788,0,0.068788985,13,110.8228,OUT027,1,2,3,28,2181.2889135750365
NCA18,10.1,0,0.05630601,9,117.1492,OUT018,1,2,2,4,2181.2889135750365
FDD35,12.15,0,0.025864428999999998,15,121.844,OUT046,2,0,1,16,2181.2889135750365
NCK31,10.895,0,0.02704266,11,49.4666,OUT035,2,1,1,9,2181.2889135750365
FDI40,12.10154266958426,1,0.124994714,5,100.5358,OUT027,1,2,3,28,2181.2889135750365
FDT50,12.955040000000011,1,0.189512493,4,97.7752,OUT019,2,0,0,28,2181.2889135750365
NCT06,17.1,0,0.038737554,9,164.7842,OUT046,2,0,1,16,2181.2889135750365
FDT31,19.75,0,0.012445941,6,187.8872,OUT035,2,1,1,9,2181.2889135750365
FDT45,15.85,0,0.05740255,13,53.0956,OUT049,1,0,1,14,2181.2889135750365
FDT13,14.85,0,0.018609305,3,187.1214,OUT045,2,1,1,11,2181.2889135750365
FDO50,16.25,0,0.07832726799999999,3,90.9804,OUT045,1,1,1,11,2181.2889135750365
NCU18,15.1,0,0.093464804,9,140.8496,OUT010,2,2,0,15,2181.2889135750365
NCR54,16.35,0,0.090702992,9,195.111,OUT049,1,0,1,14,2181.2889135750365
NCO18,13.15,0,0.024751687999999997,9,178.2686,OUT018,1,2,2,4,2181.2889135750365
FDU09,7.71,1,0.0667322,13,56.2956,OUT045,2,1,1,11,2181.2889135750365
FDT13,14.85,0,0.018647294,3,187.5214,OUT018,1,2,2,4,2181.2889135750365
FDE09,8.775,0,0.021603382999999997,6,112.2228,OUT046,2,0,1,16,2181.2889135750365
NCK53,13.216928571428557,0,0.06579990599999999,8,101.1042,OUT019,2,0,0,28,2181.2889135750365
FDG45,8.1,0,0.042472016333333334,6,213.2902,OUT049,1,0,1,14,2181.2889135750365
DRH15,8.775,0,0.10989048900000001,4,45.0428,OUT035,2,1,1,9,2181.2889135750365
FDO21,12.684255639097788,1,0.017093788999999998,13,224.0404,OUT019,2,0,0,28,2181.2889135750365
FDD14,12.39356545961002,0,0.16898615,3,184.2266,OUT027,1,2,3,28,2181.2889135750365
FDC09,15.5,1,0.026302004,6,102.7332,OUT046,2,0,1,16,2181.2889135750365
FDH45,13.146658950617322,1,0.105155137,6,43.2796,OUT027,1,2,3,28,2181.2889135750365
FDV32,7.785,0,0.08870838800000001,6,65.051,OUT046,2,0,1,16,2181.2889135750365
FDG12,6.635,1,0.00632491,0,119.1098,OUT035,2,1,1,9,2181.2889135750365
FDS32,17.75,1,0.029629236,6,140.1838,OUT013,0,2,1,26,2181.2889135750365
NCL55,12.15,0,0.064924087,11,251.204,OUT018,1,2,2,4,2181.2889135750365
DRE01,10.1,0,0.167123591,14,243.5512,OUT035,2,1,1,9,2181.2889135750365
DRE15,13.35,0,0.017813048,4,77.0012,OUT049,1,0,1,14,2181.2889135750365
NCL42,18.85,0,0.04045348,9,247.0144,OUT045,1,1,1,11,2181.2889135750365
FDP31,21.1,1,0.161370557,6,64.0168,OUT013,0,2,1,26,2181.2889135750365
FDN33,6.305,1,0.12361728599999999,13,93.5436,OUT018,1,2,2,4,2181.2889135750365
FDZ59,6.63,1,0.10402158199999999,0,164.85,OUT046,2,0,1,16,2181.2889135750365
FDE45,12.1,0,0.067549872,6,178.3002,OUT010,2,2,0,15,2181.2889135750365
FDJ07,7.26,0,0.01441152,10,118.415,OUT013,0,2,1,26,2181.2889135750365
FDQ45,9.5,1,0.010961523999999999,13,184.4608,OUT018,1,2,2,4,2181.2889135750365
FDM33,12.684255639097788,0,0.08729490599999999,13,219.1798,OUT027,1,2,3,28,2181.2889135750365
FDO15,16.75,1,0.014338638999999999,10,75.7038,OUT010,2,2,0,15,2181.2889135750365
FDM46,7.365,0,0.159834724,13,92.512,OUT013,0,2,1,26,2181.2889135750365
FDR03,15.7,1,0.008753653,10,205.69799999999998,OUT045,2,1,1,11,2181.2889135750365
FDY49,17.2,1,0.012061003,3,166.4184,OUT018,1,2,2,4,2181.2889135750365
FDQ60,6.195,1,0.109596256,0,118.8098,OUT045,1,1,1,11,2181.2889135750365
FDW10,21.2,0,0.059685688625000004,13,176.137,OUT049,1,0,1,14,2181.2889135750365
FDO51,6.785,1,0.042047755,10,44.6112,OUT049,1,0,1,14,2181.2889135750365
FDJ40,13.6,1,0.049791265,5,108.7912,OUT018,1,2,2,4,2181.2889135750365
FDS20,8.85,0,0.054086342999999995,6,182.2292,OUT018,1,2,2,4,2181.2889135750365
FDU45,15.6,1,0.035476594,13,112.4518,OUT013,0,2,1,26,2181.2889135750365
FDV02,16.75,0,0.060534179,4,169.4106,OUT035,2,1,1,9,2181.2889135750365
FDN09,14.15,0,0.034874689,13,242.2828,OUT046,2,0,1,16,2181.2889135750365
NCM55,14.009725274725271,0,0.066403009,11,186.6924,OUT027,1,2,3,28,2181.2889135750365
FDN23,6.575,1,0.075815345,1,144.6444,OUT018,1,2,2,4,2181.2889135750365
FDY31,5.98,0,0.072915282,6,145.1418,OUT010,2,2,0,15,2181.2889135750365
FDW03,5.63,1,0.041077066,10,106.5306,OUT010,2,2,0,15,2181.2889135750365
FDD14,20.7,0,0.169808455,3,183.4266,OUT046,2,0,1,16,2181.2889135750365
FDV23,11.0,0,0.106435421,1,125.7046,OUT017,2,1,1,6,2181.2889135750365
DRI03,6.03,0,0.022749737000000003,4,175.7028,OUT045,1,1,1,11,2181.2889135750365
FDN13,18.6,0,0.152029528,2,99.3358,OUT035,2,1,1,9,2181.2889135750365
FDF45,13.146658950617322,1,0.01214561,6,59.7904,OUT027,1,2,3,28,2181.2889135750365
FDU46,10.3,1,0.011124196999999999,13,87.454,OUT035,2,1,1,9,2181.2889135750365
FDB57,20.25,1,0.018834342,6,222.3772,OUT049,1,0,1,14,2181.2889135750365
FDV12,16.7,1,0.06515468933333333,0,99.6384,OUT049,1,0,1,14,2181.2889135750365
FDQ58,7.315,0,0.015289106,13,151.134,OUT013,0,2,1,26,2181.2889135750365
NCA18,10.1,0,0.056394770999999996,9,115.9492,OUT017,2,1,1,6,2181.2889135750365
FDH52,9.42,1,0.04188904885714286,5,61.3194,OUT049,1,0,1,14,2181.2889135750365
FDM24,6.135,1,0.07965051299999999,0,150.1366,OUT018,1,2,2,4,2181.2889135750365
NCP43,14.009725274725271,0,0.030359318,11,181.166,OUT027,1,2,3,28,2181.2889135750365
NCO18,13.270503802281391,0,0.04316119,9,176.4686,OUT019,2,0,0,28,2181.2889135750365
FDM32,20.5,0,0.020721583000000002,6,91.18299999999999,OUT017,1,1,1,6,2181.2889135750365
NCL07,13.85,0,0.031515822,11,37.948,OUT017,2,1,1,6,2181.2889135750365
FDK03,12.6,1,0.07385892299999999,4,253.2356,OUT013,0,2,1,26,2181.2889135750365
FDP59,20.85,1,0.056785107,1,102.2648,OUT017,1,1,1,6,2181.2889135750365
FDQ24,15.7,0,0.05515735825,0,250.6724,OUT049,1,0,1,14,2181.2889135750365
FDQ16,19.7,0,0.041908424,5,109.5912,OUT018,1,2,2,4,2181.2889135750365
FDU44,12.15,1,0.058377105,6,160.6552,OUT013,0,2,1,26,2181.2889135750365
FDH28,15.85,1,0.18416933100000002,5,38.6506,OUT010,2,2,0,15,2181.2889135750365
FDV28,12.10154266958426,1,0.279663801,5,35.6558,OUT019,2,0,0,28,2181.2889135750365
FDM22,14.0,1,0.042042857,13,53.864,OUT045,2,1,1,11,2181.2889135750365
FDR56,15.5,1,0.10076583900000001,6,196.0768,OUT046,2,0,1,16,2181.2889135750365
FDV39,11.3,0,0.007291206999999999,10,196.8426,OUT049,1,0,1,14,2181.2889135750365
FDU37,12.39356545961002,1,0.182980378,3,80.49600000000001,OUT019,2,0,0,28,2181.2889135750365
FDQ11,5.695,1,0.0542745726,1,256.4988,OUT010,2,2,0,15,2181.2889135750365
FDX02,16.0,0,0.057175809,4,223.5404,OUT045,1,1,1,11,2181.2889135750365
NCS42,8.6,0,0.06969924,9,92.6146,OUT018,1,2,2,4,2181.2889135750365
FDY57,12.684255639097788,1,0.120667057,13,94.6752,OUT027,1,2,3,28,2181.2889135750365
FDB21,7.475,0,0.148751515,6,241.8854,OUT049,1,0,1,14,2181.2889135750365
FDE28,9.5,1,0.133296733,5,229.8668,OUT017,2,1,1,6,2181.2889135750365
FDQ55,13.65,1,0.013111823,6,113.2834,OUT017,1,1,1,6,2181.2889135750365
FDA48,12.1,0,0.115052659,0,222.6114,OUT049,1,0,1,14,2181.2889135750365
FDZ19,6.425,0,0.093644428,6,174.3712,OUT045,2,1,1,11,2181.2889135750365
NCC43,7.39,0,0.092971061,9,252.4066,OUT045,1,1,1,11,2181.2889135750365
NCV18,6.775,0,0.105245865,9,81.925,OUT046,2,0,1,16,2181.2889135750365
NCA42,6.965,0,0.028664877999999998,9,159.0604,OUT018,1,2,2,4,2181.2889135750365
FDY45,17.5,0,0.026142113999999998,13,256.3356,OUT046,2,0,1,16,2181.2889135750365
NCC30,16.6,0,0.027635128999999998,9,178.8344,OUT045,2,1,1,11,2181.2889135750365
FDM57,11.65,1,0.075786047,13,85.3908,OUT013,0,2,1,26,2181.2889135750365
FDL09,19.6,1,0.214306131,13,166.7816,OUT010,2,2,0,15,2181.2889135750365
FDB09,13.146658950617322,0,0.05711814900000001,6,124.8046,OUT027,1,2,3,28,2181.2889135750365
FDT44,16.6,0,0.10296706800000001,6,118.8466,OUT035,2,1,1,9,2181.2889135750365
NCT06,13.270503802281391,0,0.038549965,9,164.2842,OUT027,1,2,3,28,2181.2889135750365
FDX26,17.7,0,0.087945039,4,183.3292,OUT049,1,0,1,14,2181.2889135750365
FDK32,16.25,1,0.048934817,6,153.0682,OUT013,0,2,1,26,2181.2889135750365
DRA12,11.6,0,0.040945898,14,142.9154,OUT046,2,0,1,16,2181.2889135750365
FDO46,9.6,1,0.023788807999999998,13,187.8872,OUT010,2,2,0,15,2181.2889135750365
FDE52,10.395,1,0.029861927000000003,4,86.6514,OUT013,0,2,1,26,2181.2889135750365
NCH42,6.86,0,0.036611419,9,230.201,OUT045,1,1,1,11,2181.2889135750365
FDV08,7.35,0,0.028589521,6,42.0454,OUT035,2,1,1,9,2181.2889135750365
FDB47,8.8,0,0.071720362,13,210.6612,OUT018,1,2,2,4,2181.2889135750365
FDC28,7.905,0,0.09203683,5,110.5254,OUT010,2,2,0,15,2181.2889135750365
FDD22,10.0,0,0.099649694,13,113.7544,OUT046,2,0,1,16,2181.2889135750365
FDS07,13.146658950617322,0,0.099274751,6,115.2518,OUT027,1,2,3,28,2181.2889135750365
DRI13,15.35,0,0.020368186,14,216.9508,OUT045,2,1,1,11,2181.2889135750365
FDG32,19.85,0,0.176712457,6,222.9772,OUT018,1,2,2,4,2181.2889135750365
FDU14,17.75,0,0.034949223,4,250.275,OUT017,1,1,1,6,2181.2889135750365
FDD28,12.10154266958426,0,0.093315935,5,58.7904,OUT019,2,0,0,28,2181.2889135750365
NCP41,16.6,0,0.0163024,8,109.5596,OUT017,2,1,1,6,2181.2889135750365
FDS08,5.735,0,0.05704978,6,175.037,OUT049,1,0,1,14,2181.2889135750365
FDX47,6.55,1,0.034674522,1,157.5288,OUT045,1,1,1,11,2181.2889135750365
FDC53,12.10154266958426,0,0.015470158999999999,5,100.4384,OUT019,2,0,0,28,2181.2889135750365
FDQ19,7.35,1,0.014362412,6,241.1512,OUT035,2,1,1,9,2181.2889135750365
FDL14,8.115,1,0.032224086,3,154.8972,OUT045,2,1,1,11,2181.2889135750365
FDM33,12.684255639097788,0,0.15358585800000002,13,221.1798,OUT019,2,0,0,28,2181.2889135750365
FDA51,8.05,1,0.165013572,4,113.2518,OUT045,1,1,1,11,2181.2889135750365
FDZ27,7.935,0,0.017226149,4,48.635,OUT018,1,2,2,4,2181.2889135750365
FDT04,17.25,0,0.10704173800000001,5,41.2822,OUT046,2,0,1,16,2181.2889135750365
DRC13,8.26,1,0.03249201,14,124.773,OUT049,1,0,1,14,2181.2889135750365
FDR16,12.10154266958426,1,0.104509448,5,214.7218,OUT027,1,2,3,28,2181.2889135750365
FDQ03,12.702148148148146,1,0.077636468,10,236.2248,OUT027,1,2,3,28,2181.2889135750365
FDE38,6.52,0,0.044598726,3,167.7842,OUT035,2,1,1,9,2181.2889135750365
DRH23,11.844416666666666,0,0.169493477,7,57.0614,OUT027,1,2,3,28,2181.2889135750365
FDT11,10.866798561151075,1,0.051427223,1,187.7556,OUT019,2,0,0,28,2181.2889135750365
FDD09,13.5,0,0.021492339,6,179.6976,OUT035,2,1,1,9,2181.2889135750365
FDR40,9.1,1,0.007713562999999999,5,81.9618,OUT045,2,1,1,11,2181.2889135750365
FDX07,19.2,1,0.02304845,6,183.495,OUT017,1,1,1,6,2181.2889135750365
FDR07,21.35,0,0.07772920900000001,6,97.0094,OUT035,2,1,1,9,2181.2889135750365
FDA51,8.05,1,0.165611092,4,114.2518,OUT017,2,1,1,6,2181.2889135750365
FDT59,10.866798561151075,0,0.027858864,1,230.2668,OUT019,2,0,0,28,2181.2889135750365
FDF20,12.85,0,0.033408076,6,195.0768,OUT017,1,1,1,6,2181.2889135750365
FDR13,9.895,1,0.028779079,3,114.8492,OUT045,2,1,1,11,2181.2889135750365
FDY26,20.6,1,0.030557961,4,210.2244,OUT049,1,0,1,14,2181.2889135750365
FDW04,8.985,1,0.058154195,5,129.83100000000002,OUT017,1,1,1,6,2181.2889135750365
FDK52,18.25,0,0.079666936,5,226.9062,OUT017,2,1,1,6,2181.2889135750365
FDN60,15.1,0,0.09530602699999999,0,157.1604,OUT049,1,0,1,14,2181.2889135750365
FDM09,12.684255639097788,1,0.15045504099999998,13,170.87900000000002,OUT019,2,0,0,28,2181.2889135750365
FDP46,15.35,0,0.074731622,13,87.883,OUT049,1,0,1,14,2181.2889135750365
FDB50,12.39356545961002,0,0.268966279,3,79.1986,OUT019,2,0,0,28,2181.2889135750365
NCQ29,12.0,0,0.104392185,8,258.8278,OUT049,1,0,1,14,2181.2889135750365
FDP16,12.10154266958426,0,0.039104567,5,245.3802,OUT027,1,2,3,28,2181.2889135750365
FDX33,9.195,1,0.11796341800000001,13,161.1578,OUT018,1,2,2,4,2181.2889135750365
FDP07,18.2,0,0.06747956599999999,6,195.41099999999997,OUT010,2,2,0,15,2181.2889135750365
FDN22,18.85,1,0.13830537199999998,13,251.1724,OUT046,2,0,1,16,2181.2889135750365
FDF39,14.85,1,0.0182407902,4,261.691,OUT049,1,0,1,14,2181.2889135750365
FDS21,19.85,1,0.020994235,13,60.7194,OUT017,1,1,1,6,2181.2889135750365
NCM42,6.13,0,0.028297924,9,107.1912,OUT013,0,2,1,26,2181.2889135750365
FDK50,12.39356545961002,0,0.049660305999999994,3,163.4894,OUT019,2,0,0,28,2181.2889135750365
DRF13,11.69196506550218,0,0.029637145,14,146.9444,OUT027,1,2,3,28,2181.2889135750365
FDH35,18.25,0,0.06049406,15,163.9526,OUT018,1,2,2,4,2181.2889135750365
FDP60,17.35,0,0.056146632,0,99.5016,OUT018,1,2,2,4,2181.2889135750365
DRJ49,11.69196506550218,0,0.013925483999999998,14,130.1652,OUT027,1,2,3,28,2181.2889135750365
NCT42,13.270503802281391,0,0.043574485,9,148.3392,OUT019,2,0,0,28,2181.2889135750365
FDE38,6.52,0,0.044676513,3,167.6842,OUT049,1,0,1,14,2181.2889135750365
FDI04,13.65,1,0.073025792,5,198.6426,OUT049,1,0,1,14,2181.2889135750365
NCH54,13.5,0,0.072816495,9,157.892,OUT045,2,1,1,11,2181.2889135750365
FDT56,16.0,1,0.115772125,6,58.9246,OUT049,1,0,1,14,2181.2889135750365
DRD15,10.6,0,0.057027285,4,232.3642,OUT018,1,2,2,4,2181.2889135750365
FDV58,20.85,0,0.11479804466666667,13,193.8452,OUT013,0,2,1,26,2181.2889135750365
FDP21,7.42,1,0.025780862,13,187.0872,OUT049,1,0,1,14,2181.2889135750365
FDH05,14.35,1,0.090837986,5,232.7984,OUT013,0,2,1,26,2181.2889135750365
FDR10,12.684255639097788,0,0.009991275,13,161.5552,OUT027,1,2,3,28,2181.2889135750365
NCP06,20.7,0,0.039325397000000005,9,149.4366,OUT045,1,1,1,11,2181.2889135750365
FDF33,7.97,0,0.02156897,12,106.4596,OUT049,1,0,1,14,2181.2889135750365
DRK37,5.0,0,0.0353013916,14,188.35299999999998,OUT013,0,2,1,26,2181.2889135750365
DRH49,19.7,0,0.019234721,14,84.2592,OUT045,2,1,1,11,2181.2889135750365
FDT58,9.0,0,0.08588318699999999,13,167.4816,OUT013,0,2,1,26,2181.2889135750365
FDD41,6.765,1,0.087615564,5,104.3306,OUT018,1,2,2,4,2181.2889135750365
FDP40,4.555,1,0.034497126,5,110.3544,OUT018,1,2,2,4,2181.2889135750365
FDM51,12.702148148148146,1,0.025800674,10,101.6674,OUT027,1,2,3,28,2181.2889135750365
FDO45,13.15,1,0.06352516700000001,13,86.3856,OUT010,2,2,0,15,2181.2889135750365
FDW33,9.395,0,0.16590754300000002,13,106.52799999999999,OUT010,2,2,0,15,2181.2889135750365
FDY24,4.88,1,0.126863526,0,54.1298,OUT045,1,1,1,11,2181.2889135750365
FDB10,10.0,0,0.112492619,13,237.55900000000003,OUT010,2,2,0,15,2181.2889135750365
